Identifier,Return,Expected Return,Date
US65473P1057,9.39,9.400242072,7/31/2024
US6556631025,7.93,8.082506105,7/31/2024
US6558441084,16.24,16.39273129,7/31/2024
US6658591044,5.56,5.563510797,7/31/2024
US6668071029,11.1,11.22047781,7/31/2024
US6687711084,4.04,4.092355684,7/31/2024
US6703461052,3.07,3.206612813,7/31/2024
US67066G1040,-5.28,-5.105198939,7/31/2024
US67103H1077,6.65,6.728613521,7/31/2024
US6745991058,-3.51,-3.495835594,7/31/2024
US6795801009,19.01,19.12003325,7/31/2024
US6819191064,9.3,9.438457883,7/31/2024
US6821891057,14.15,14.29509,7/31/2024
US6826801036,2.18,2.235111876,7/31/2024
US68389X1054,-0.96,-0.888999708,7/31/2024
US68902V1070,-1.83,-1.711768797,7/31/2024
US69331C1080,4.52,4.699412783,7/31/2024
US6934751057,17.58,17.70423382,7/31/2024
US6935061076,0.87,0.918825702,7/31/2024
US69351T1060,7.49,7.50749066,7/31/2024
US69370C1009,-2.1,-1.990733687,7/31/2024
US6937181088,-4.16,-4.093093931,7/31/2024
US6951561090,9.48,9.60037392,7/31/2024
US6974351057,-4.21,-4.209596496,7/31/2024
US7010941042,10.94,11.01761373,7/31/2024
US7043261079,7.98,8.068814254,7/31/2024
US70432V1026,16.6,16.75240179,7/31/2024
US70450Y1038,13.36,13.37189248,7/31/2024
US7134481081,4.69,4.761932054,7/31/2024
US7140461093,19.87,19.98955067,7/31/2024
US7170811035,10.64,10.72598657,7/31/2024
US7181721090,13.65,13.84327549,7/31/2024
US7185461040,3.05,3.112202051,7/31/2024
US7234841010,12.06,12.18776543,7/31/2024
US73278L1052,21.71,21.77836487,7/31/2024
US74144T1088,-0.95,-0.789906051,7/31/2024
US74251V1026,3.9,3.992613872,7/31/2024
US7427181091,-1.94,-1.805029229,7/31/2024
US7433151039,3.14,3.18324566,7/31/2024
US74340W1036,12.23,12.29717917,7/31/2024
US7443201022,6.94,7.110916554,7/31/2024
US7445731067,8.24,8.416660616,7/31/2024
US74460D1090,2.88,2.940652573,7/31/2024
US7458671010,19.89,19.98554478,7/31/2024
US74736K1016,3.24,3.295614933,7/31/2024
US7475251036,-9.15,-9.019703807,7/31/2024
US74762E1029,4.48,4.535867766,7/31/2024
US74834L1008,4.52,4.709569034,7/31/2024
US7512121010,0.3,0.472872966,7/31/2024
US7547301090,-5.81,-5.648336995,7/31/2024
US75513E1010,17.03,17.15360162,7/31/2024
US7561091049,9.27,9.462690266,7/31/2024
US7588491032,8.26,8.410486644,7/31/2024
US75886F1075,2.68,2.786256104,7/31/2024
US7591EP1005,11.63,11.70696829,7/31/2024
US7607591002,0.27,0.325972917,7/31/2024
US7611521078,11.4,11.54193047,7/31/2024
US7739031091,1.22,1.33723957,7/31/2024
US7757111049,-1.8,-1.602010521,7/31/2024
US7766961061,-3.22,-3.15285513,7/31/2024
US7782961038,-1.44,-1.251910495,7/31/2024
US78409V1044,8.68,8.827105991,7/31/2024
US78410G1040,11.84,11.87125765,7/31/2024
US79466L3024,0.82,1.002692172,7/31/2024
US8064071025,12.23,12.2857611,7/31/2024
US8085131055,-11.53,-11.46695042,7/31/2024
US8168511090,5.26,5.283673519,7/31/2024
US81762P1021,3.52,3.620661885,7/31/2024
US8243481061,17.55,17.74084395,7/31/2024
US8288061091,1.08,1.08454948,7/31/2024
US83088M1027,6.61,6.610117749,7/31/2024
US8318652091,4.38,4.459316712,7/31/2024
US8326964058,8.17,8.303621527,7/31/2024
US8330341012,9.81,9.988871835,7/31/2024
US83444M1018,11.35,11.35203012,7/31/2024
US8425871071,7.67,7.815179922,7/31/2024
US8447411088,-5.84,-5.719302137,7/31/2024
US8545021011,32.21,32.22097081,7/31/2024
US8552441094,0.13,0.152681875,7/31/2024
US8574771031,15.9,15.90534271,7/31/2024
US8581191009,2.87,2.915325559,7/31/2024
US8636671013,-3.76,-3.676850482,7/31/2024
US86800U1043,-14.37,-14.2356675,7/31/2024
US8716071076,-6.17,-6.124241518,7/31/2024
US87165B1035,7.63,7.824904528,7/31/2024
US8718291078,8.15,8.235869478,7/31/2024
US8725401090,2.65,2.683726812,7/31/2024
US8725901040,3.46,3.584760214,7/31/2024
US8740541094,-3.19,-3.088567883,7/31/2024
US8760301072,-6.31,-6.272766893,7/31/2024
US87612E1064,1.6,1.706979235,7/31/2024
US87612G1013,5.63,5.76425882,7/31/2024
US8793601050,8.73,8.818877875,7/31/2024
US8793691069,5.03,5.111074853,7/31/2024
US8807701029,-11.55,-11.50702568,7/31/2024
US88160R1014,17.28,17.42397474,7/31/2024
US8825081040,5.44,5.522365134,7/31/2024
US8832031012,8.2,8.372309759,7/31/2024
US8835561023,10.91,10.99045561,7/31/2024
US88579Y1010,24.82,24.92785081,7/31/2024
US8923561067,-2.47,-2.465741127,7/31/2024
US8936411003,1.3,1.415848362,7/31/2024
US89417E1091,6.44,6.551900673,7/31/2024
US8962391004,-2.47,-2.294559884,7/31/2024
US89832Q1094,15.03,15.14029034,7/31/2024
US9022521051,12.99,13.01821321,7/31/2024
US9024941034,6.58,6.61356585,7/31/2024
US9026531049,-1.61,-1.577295828,7/31/2024
US9029733048,13.05,13.06645314,7/31/2024
US90353T1007,-11.3,-11.18794047,7/31/2024
US90384S3031,-5.44,-5.273182185,7/31/2024
US9078181081,9.05,9.233031577,7/31/2024
US9100471096,-6.66,-6.56006512,7/31/2024
US9113121068,-4.74,-4.639387305,7/31/2024
US9113631090,17.07,17.12772803,7/31/2024
US91324P1021,13.14,13.23016355,7/31/2024
US9139031002,15.59,15.75182457,7/31/2024
US91913Y1001,3.16,3.352605618,7/31/2024
US92276F1003,7.14,7.300001434,7/31/2024
US92338C1036,11.62,11.81465502,7/31/2024
US92343E1029,5.18,5.240451509,7/31/2024
US92343V1044,-0.16,-0.004131903,7/31/2024
US92345Y1064,-2.89,-2.78480443,7/31/2024
US92532F1003,5.76,5.776224643,7/31/2024
US92556H2067,9.91,10.07803056,7/31/2024
US92556V1061,13.45,13.59400616,7/31/2024
US9256521090,9.15,9.287125065,7/31/2024
US92826C8394,1.22,1.352590831,7/31/2024
US92840M1027,-7.86,-7.723239861,7/31/2024
US9291601097,10.39,10.48702253,7/31/2024
US92939U1060,9.69,9.784995813,7/31/2024
US9297401088,1.96,2.063690979,7/31/2024
US9311421039,1.37,1.378279311,7/31/2024
US9314271084,-1.86,-1.809660183,7/31/2024
US9344231041,16.26,16.33604726,7/31/2024
US94106L1098,-5.01,-4.994288736,7/31/2024
US9418481035,15.91,16.01161331,7/31/2024
US9497461015,-0.08,-0.026840783,7/31/2024
US95040Q1040,6.71,6.720277429,7/31/2024
US9553061055,-6.99,-6.981848453,7/31/2024
US9581021055,-11.51,-11.43991178,7/31/2024
US96145D1054,2.49,2.568860459,7/31/2024
US9621661043,11.87,11.95716265,7/31/2024
US9694571004,1.04,1.073955226,7/31/2024
US9831341071,-7.46,-7.33448043,7/31/2024
US98389B1008,9.12,9.260337604,7/31/2024
US98419M1009,-1.57,-1.378678216,7/31/2024
US9884981013,0.28,0.333765018,7/31/2024
US9892071054,13.68,13.81739641,7/31/2024
US98956P1021,2.6,2.612222186,7/31/2024
US98978V1035,4.1,4.12627437,7/31/2024
AN8068571086,-8.9,-8.728943418,7/31/2024
BMG0450A1053,18.07,18.2570892,7/31/2024
BMG3223R1088,-0.16,-0.10777482,7/31/2024
BMG491BT1088,0.22,0.401600856,7/31/2024
BMG667211046,-2.93,-2.818269714,7/31/2024
CH0044328745,3.09,3.198015942,7/31/2024
CH0102993182,-0.05,0.074339409,7/31/2024
CH0114405324,7.03,7.177941183,7/31/2024
CH1300646267,-2.98,-2.83084229,7/31/2024
IE00028FXN24,6.5,6.603728525,7/31/2024
IE000S9YS762,5.46,5.565350762,7/31/2024
IE00B4BNMY34,3.43,3.501047967,7/31/2024
IE00B8KQN827,1.05,1.240771926,7/31/2024
IE00BDB6Q211,3.48,3.564770106,7/31/2024
IE00BFRT3W74,1.48,1.519257414,7/31/2024
IE00BFY8C754,0.98,1.125436449,7/31/2024
IE00BK9ZQ967,8.19,8.380981805,7/31/2024
IE00BKVD2N49,-2.56,-2.418722905,7/31/2024
IE00BLP1HW54,4.85,5.020494378,7/31/2024
IE00BLS09M33,0.93,1.086869635,7/31/2024
IE00BTN1Y115,10.28,10.40540463,7/31/2024
IE00BY7QL619,1.83,1.907383475,7/31/2024
JE00B783TY65,3.08,3.151000378,7/31/2024
JE00BJ1F3079,8.64,8.816873851,7/31/2024
LR0008862868,5.04,5.086187246,7/31/2024
NL0009434992,0.59,0.722696289,7/31/2024
NL0009538784,-2.58,-2.465254749,7/31/2024
PA1436583006,-0.96,-0.897644869,7/31/2024
US0010551028,16.25,16.26913749,7/31/2024
US00130H1059,-2.78,-2.61580908,7/31/2024
US00206R1023,3.38,3.486070099,7/31/2024
US0028241000,6.92,7.106066694,7/31/2024
US00287Y1091,5.93,5.940609415,7/31/2024
US00724F1012,4.13,4.252955987,7/31/2024
US0079031078,2.82,2.970526587,7/31/2024
US00846U1016,1.07,1.138419882,7/31/2024
US0090661010,-15.94,-15.86676465,7/31/2024
US0091581068,5.69,5.70933,7/31/2024
US00971T1016,3.62,3.817164615,7/31/2024
US0126531013,-3.65,-3.605163424,7/31/2024
US0152711091,1.94,2.108599393,7/31/2024
US0162551016,2.3,2.430436542,7/31/2024
US0188021085,4.69,4.789163725,7/31/2024
US0200021014,10.95,11.07326798,7/31/2024
US02079K1079,-4.64,-4.467567537,7/31/2024
US02079K3059,-4.76,-4.670531808,7/31/2024
US02209S1033,9.71,9.807115137,7/31/2024
US0231351067,-4.54,-4.353287999,7/31/2024
US0236081024,4.09,4.264438893,7/31/2024
US02376R1023,-0.19,-0.102950963,7/31/2024
US0255371017,3.12,3.138023024,7/31/2024
US0258161092,2.22,2.263985755,7/31/2024
US0268747849,-2.75,-2.713804281,7/31/2024
US03027X1000,1.66,1.724758879,7/31/2024
US0304201033,1.08,1.122061814,7/31/2024
US03073E1055,0.93,1.074006267,7/31/2024
US03076C1062,4.9,4.926927474,7/31/2024
US0311001004,-1.4,-1.353034056,7/31/2024
US0311621009,1.11,1.204640377,7/31/2024
US0320951017,4.96,5.09004815,7/31/2024
US0326541051,1.5,1.545938839,7/31/2024
US03662Q1058,2.48,2.543647841,7/31/2024
US0367521038,4.67,4.790057991,7/31/2024
US03743Q1085,-8.66,-8.498704913,7/31/2024
US0378331005,3.23,3.325297191,7/31/2024
US0382221051,-6.85,-6.723931425,7/31/2024
US0394831020,-0.81,-0.729158792,7/31/2024
US0404131064,1.97,1.971250606,7/31/2024
US04621X1081,12.28,12.42613144,7/31/2024
US0495601058,2.87,2.899951512,7/31/2024
US0527691069,4.4,4.411620577,7/31/2024
US0530151036,5.06,5.093652243,7/31/2024
US0533321024,1.53,1.684329,7/31/2024
US0534841012,10.16,10.28341204,7/31/2024
US0536111091,2.32,2.471024057,7/31/2024
US05464C1018,21.65,21.77323065,7/31/2024
US05722G1004,-8.61,-8.494567172,7/31/2024
US0584981064,-0.03,0.093497919,7/31/2024
US0605051046,1.09,1.09738554,7/31/2024
US0640581007,4.84,4.847587611,7/31/2024
US0708301041,-15.83,-15.71776048,7/31/2024
US0718131099,6.73,6.815571162,7/31/2024
US0758871091,0.56,0.565878775,7/31/2024
US0844231029,8.29,8.32022857,7/31/2024
US0846707026,8.53,8.693506674,7/31/2024
US0865161014,16.04,16.05486264,7/31/2024
US0905722072,-0.31,-0.171534501,7/31/2024
US09062X1037,-3.96,-3.834189117,7/31/2024
US09073M1045,-9.22,-9.082089786,7/31/2024
US09247X1019,2.89,2.91264768,7/31/2024
US09260D1072,0.15,0.18156433,7/31/2024
US0970231058,-8.85,-8.760969816,7/31/2024
US09857L1089,5.23,5.248848077,7/31/2024
US0997241064,-3.51,-3.468761037,7/31/2024
US1011211018,5.48,5.488972859,7/31/2024
US1011371077,10.71,10.87187736,7/31/2024
US1101221083,5.03,5.216003768,7/31/2024
US11133T1034,-0.53,-0.358789442,7/31/2024
US11135F1012,1.33,1.527464091,7/31/2024
US1152361010,5.87,5.968681199,7/31/2024
US1156372096,0.95,1.014461651,7/31/2024
US12008R1077,3.96,4.063745355,7/31/2024
US12503M1080,12.27,12.35280787,7/31/2024
US12504L1098,2.16,2.18950718,7/31/2024
US12514G1085,3.73,3.857063185,7/31/2024
US1252691001,9.45,9.489274001,7/31/2024
US12541W2098,16.24,16.30478709,7/31/2024
US1255231003,3.77,3.780910447,7/31/2024
US12572Q1058,11.37,11.43067593,7/31/2024
US1258961002,5.54,5.64772295,7/31/2024
US1264081035,-2.02,-1.919926257,7/31/2024
US1266501006,-5.12,-4.987300611,7/31/2024
US1270971039,-4.88,-4.790471082,7/31/2024
US1273871087,0.47,0.49510098,7/31/2024
US12769G1004,-5.78,-5.595656151,7/31/2024
US1331311027,13.05,13.20132183,7/31/2024
US1344291091,6.1,6.246903397,7/31/2024
US14040H1059,-2.51,-2.438199016,7/31/2024
US14149Y1082,11.79,11.85353537,7/31/2024
US1431301027,0.13,0.194851842,7/31/2024
US14448C1045,6.86,6.883898357,7/31/2024
US1488061029,2.73,2.896002117,7/31/2024
US1491231015,2.86,2.919332993,7/31/2024
US1508701034,-7.47,-7.468318604,7/31/2024
US15135B1017,2.48,2.671953855,7/31/2024
US15189T1079,-0.86,-0.748081871,7/31/2024
US15677J1088,-3.56,-3.423486457,7/31/2024
US1598641074,-18.99,-18.82078488,7/31/2024
US16119P1084,-8.47,-8.288783126,7/31/2024
US1667641005,-6.78,-6.772569569,7/31/2024
US1696561059,3.24,3.36153051,7/31/2024
US1713401024,4.24,4.357733689,7/31/2024
US1720621010,4.91,5.029229884,7/31/2024
US17275R1023,4.31,4.36682271,7/31/2024
US1729081059,5.6,5.742951152,7/31/2024
US1729674242,-2.49,-2.37123658,7/31/2024
US1746101054,0.89,1.010310793,7/31/2024
US1890541097,21.01,21.01144396,7/31/2024
US1912161007,8.59,8.735817024,7/31/2024
US1924461023,3.17,3.20033728,7/31/2024
US1941621039,7.37,7.386355961,7/31/2024
US20030N1019,-4.12,-4.009615564,7/31/2024
US2058871029,4.09,4.201481766,7/31/2024
US20825C1045,3.05,3.193552895,7/31/2024
US2091151041,5,5.025627283,7/31/2024
US21036P1084,-1.4,-1.316641996,7/31/2024
US21037T1097,3.83,3.982863593,7/31/2024
US2166485019,13.29,13.38353848,7/31/2024
US2172041061,1.2,1.289603793,7/31/2024
US2193501051,5.3,5.484959001,7/31/2024
US2199481068,8.13,8.194496495,7/31/2024
US22052L1044,2.14,2.248774134,7/31/2024
US22160K1051,8.56,8.580462023,7/31/2024
US22160N1090,-0.92,-0.851542139,7/31/2024
US22788C1053,19.54,19.63041531,7/31/2024
US22822V1017,1.76,1.92678614,7/31/2024
US2310211063,7.84,7.896010991,7/31/2024
US23331A1097,5.08,5.185861594,7/31/2024
US2333311072,3.73,3.784762887,7/31/2024
US2358511028,-2.8,-2.642688866,7/31/2024
US2371941053,8.11,8.137648485,7/31/2024
US23918K1088,10.47,10.54868624,7/31/2024
US2435371073,3.97,4.064838702,7/31/2024
US2441991054,3.7,3.873184698,7/31/2024
US2473617023,-1.23,-1.167945492,7/31/2024
US25179M1036,-4.78,-4.607737718,7/31/2024
US2521311074,2.24,2.345493149,7/31/2024
US25278X1090,-2.41,-2.241871637,7/31/2024
US2538681030,1.42,1.575372574,7/31/2024
US2546871060,-3.53,-3.358927992,7/31/2024
US2547091080,-3.15,-3.070706769,7/31/2024
US2566771059,-31.08,-30.9431124,7/31/2024
US2567461080,-19.02,-18.95258084,7/31/2024
US25746U1097,5.81,5.946546449,7/31/2024
US25754A2015,-3.38,-3.365123156,7/31/2024
US2600031080,1.24,1.254420744,7/31/2024
US2605571031,-0.35,-0.292705908,7/31/2024
US26441C2044,5.25,5.312844517,7/31/2024
US26614N1028,1.11,1.268942065,7/31/2024
US26875P1012,1.59,1.789489617,7/31/2024
US26884L1098,-2.39,-2.325188222,7/31/2024
US2774321002,-0.93,-0.799138813,7/31/2024
US2786421030,6.76,6.917488198,7/31/2024
US2788651006,9.75,9.777559854,7/31/2024
US2810201077,8.77,8.930716383,7/31/2024
US28176E1082,10.96,11.03686105,7/31/2024
US2855121099,0.71,0.840713236,7/31/2024
US2910111044,-9.55,-9.410146494,7/31/2024
US29355A1079,5.15,5.15005794,7/31/2024
US29364G1031,5.07,5.22203176,7/31/2024
US29414B1044,-6.68,-6.626511712,7/31/2024
US2944291051,9.94,10.12804098,7/31/2024
US29444U7000,6.13,6.136699376,7/31/2024
US29476L1070,7.54,7.672518703,7/31/2024
US2971781057,8.42,8.423998905,7/31/2024
US29786A1060,-15.43,-15.4000187,7/31/2024
US30034W1062,3.1,3.258204427,7/31/2024
US30040W1080,4.04,4.096385454,7/31/2024
US30161N1019,3.45,3.539001484,7/31/2024
US30212P3038,8.94,8.947321736,7/31/2024
US3021301094,-1.13,-0.999178044,7/31/2024
US30225T1025,10.89,11.07446367,7/31/2024
US30231G1022,0.25,0.330954409,7/31/2024
US3024913036,10.66,10.7212587,7/31/2024
US30303M1027,9.79,9.929893189,7/31/2024
US3030751057,2.61,2.745798556,7/31/2024
US3032501047,8.14,8.311020215,7/31/2024
US3119001044,-3.49,-3.320984666,7/31/2024
US3137451015,3,3.003584501,7/31/2024
US31428X1063,-1.15,-1.144627342,7/31/2024
US3156161024,-0.24,-0.067892127,7/31/2024
US31620M1062,7.31,7.438309555,7/31/2024
US3167731005,0.83,0.944504874,7/31/2024
US3364331070,5.27,5.430842531,7/31/2024
US3377381088,6.74,6.869709057,7/31/2024
US3379321074,5.86,5.877286905,7/31/2024
US3453708600,5.01,5.013237788,7/31/2024
US34959E1091,32.17,32.27783508,7/31/2024
US34959J1088,3.55,3.560700385,7/31/2024
US35137L1052,8.75,8.919108124,7/31/2024
US35137L2043,8.47,8.559217411,7/31/2024
US3546131018,-11.5,-11.37206725,7/31/2024
US35671D8570,-2.49,-2.361927988,7/31/2024
US36266G1076,0.22,0.242233891,7/31/2024
US3635761097,3.2,3.285304111,7/31/2024
US3666511072,-1.84,-1.729924504,7/31/2024
US36828A1016,12.77,12.83466127,7/31/2024
US3687361044,0.55,0.562456739,7/31/2024
US3695501086,0.22,0.291261951,7/31/2024
US3696043013,2.6,2.726224572,7/31/2024
US3703341046,7.67,7.857843212,7/31/2024
US37045V1008,12.32,12.38588212,7/31/2024
US3724601055,-2.62,-2.503644544,7/31/2024
US3755581036,3.87,3.973443806,7/31/2024
US37940X1028,9.22,9.416449999,7/31/2024
US37959E1029,13.27,13.4462301,7/31/2024
US3802371076,15.1,15.14966703,7/31/2024
US38141G1040,0.83,0.887334578,7/31/2024
US3848021040,1.05,1.175680538,7/31/2024
US40412C1018,8.96,8.9796371,7/31/2024
US40434L1052,0.25,0.347281901,7/31/2024
US4062161017,-10.35,-10.2754137,7/31/2024
US4165151048,4.67,4.825249808,7/31/2024
US4180561072,6.85,7.007555805,7/31/2024
US42250P1030,3.59,3.743191443,7/31/2024
US4262811015,0.9,1.066516636,7/31/2024
US4278661081,-1.55,-1.418695412,7/31/2024
US42809H1077,-10.01,-9.944512428,7/31/2024
US42824C1099,-2.71,-2.58150725,7/31/2024
US43300A2033,2.39,2.452553353,7/31/2024
US4364401012,-0.45,-0.392783186,7/31/2024
US4370761029,0.71,0.905858224,7/31/2024
US4385161066,2.1,2.123735778,7/31/2024
US4404521001,1.37,1.395523877,7/31/2024
US44107P1049,1.09,1.173599507,7/31/2024
US4432011082,1.09,1.137272293,7/31/2024
US4435106079,1.39,1.554670506,7/31/2024
US4448591028,-1.97,-1.817428927,7/31/2024
US4456581077,0.29,0.393983852,7/31/2024
US4461501045,0.13,0.24016214,7/31/2024
US4464131063,1.46,1.605296943,7/31/2024
US45167R1041,-0.96,-0.866516887,7/31/2024
US45168D1046,1.09,1.271348181,7/31/2024
US4523081093,2.39,2.515961099,7/31/2024
US45337C1027,0.91,1.031765829,7/31/2024
US45687V1061,-8.89,-8.772595023,7/31/2024
US45784P1012,4.33,4.355632073,7/31/2024
US4581401001,-27.83,-27.74102071,7/31/2024
US45866F1049,6.59,6.673273036,7/31/2024
US4592001014,6.12,6.299097096,7/31/2024
US4595061015,4.53,4.72404631,7/31/2024
US4601461035,5.2,5.266004618,7/31/2024
US4606901001,1.37,1.384414015,7/31/2024
US4612021034,-2.64,-2.5421073,7/31/2024
US46120E6023,10.8,10.9363154,7/31/2024
US46187W1071,4.45,4.453568068,7/31/2024
US46266C1053,2.16,2.260320661,7/31/2024
US46284V1017,10.43,10.49077719,7/31/2024
US46625H1005,5.64,5.829660671,7/31/2024
US4663131039,-2.94,-2.913005869,7/31/2024
US46982L1089,3.1,3.221074905,7/31/2024
US4781601046,5.87,6.04625215,7/31/2024
US48203R1041,3.74,3.91235572,7/31/2024
US4824801009,-0.27,-0.257812546,7/31/2024
US48251W1045,0.41,0.509234218,7/31/2024
US4878361082,38.62,38.76447086,7/31/2024
US49177J1025,19.86,20.05948261,7/31/2024
US49271V1008,6.8,6.875275373,7/31/2024
US4932671088,7.07,7.119753273,7/31/2024
US49338L1035,10.42,10.47953124,7/31/2024
US4943681035,7.12,7.197769147,7/31/2024
US49446R1095,7.04,7.045407013,7/31/2024
US49456B1017,2.08,2.087968486,7/31/2024
US5007541064,1.76,1.901088954,7/31/2024
US5010441013,-1.78,-1.597468983,7/31/2024
US5018892084,0.97,1.117991127,7/31/2024
US5024311095,4.31,4.349810276,7/31/2024
US5049221055,7.04,7.143159698,7/31/2024
US5128071082,-10.88,-10.69965598,7/31/2024
US5132721045,3.82,4.005105656,7/31/2024
US5178341070,-1.2,-1.086515488,7/31/2024
US5184391044,-7.32,-7.147244462,7/31/2024
US5253271028,9.77,9.887267728,7/31/2024
US5260571048,2.9,2.955359336,7/31/2024
US5324571083,19.53,19.56165099,7/31/2024
US5380341090,1.54,1.560232178,7/31/2024
US5398301094,4.83,4.979625035,7/31/2024
US5404241086,2.57,2.653511732,7/31/2024
US5486611073,1.22,1.389603702,7/31/2024
US5500211090,0.31,0.414768135,7/31/2024
US55261F1049,-0.03,0.144932665,7/31/2024
US5529531015,-12.52,-12.33624271,7/31/2024
US55354G1004,7.67,7.869984358,7/31/2024
US5658491064,2.55,2.683339746,7/31/2024
US56585A1025,0.54,0.599648551,7/31/2024
US57060D1081,8.78,8.947963786,7/31/2024
US5717481023,2.22,2.354089438,7/31/2024
US5719032022,3.55,3.654273606,7/31/2024
US5732841060,-9.98,-9.812398273,7/31/2024
US5745991068,2.59,2.603987866,7/31/2024
US57636Q1040,4.23,4.379704662,7/31/2024
US57667L1070,-2.44,-2.34781912,7/31/2024
US5797802064,3.92,3.936904703,7/31/2024
US5801351017,8.76,8.911161763,7/31/2024
US58155Q1031,-8.95,-8.805769829,7/31/2024
US58933Y1055,4.7,4.79180529,7/31/2024
US59156R1086,1.62,1.633280122,7/31/2024
US5926881054,-5.39,-5.324464923,7/31/2024
US5949181045,-0.11,0.063493989,7/31/2024
US5950171042,-6.93,-6.850813059,7/31/2024
US5951121038,-12.37,-12.21976993,7/31/2024
US59522J1034,16.17,16.23155038,7/31/2024
US60770K1079,-35.08,-34.95911421,7/31/2024
US6081901042,-3.68,-3.578303029,7/31/2024
US60855R1005,2.5,2.550556219,7/31/2024
US60871R2094,2.95,3.016642129,7/31/2024
US6092071058,5.06,5.143462423,7/31/2024
US6098391054,8.29,8.434873705,7/31/2024
US61174X1090,-8.4,-8.379907046,7/31/2024
US6153691059,7.04,7.083416593,7/31/2024
US6174464486,0.39,0.47866075,7/31/2024
US61945C1036,-4.03,-3.938754767,7/31/2024
US6200763075,10.81,10.90640708,7/31/2024
US6293775085,13.72,13.82353075,7/31/2024
US62944T1051,6.56,6.629713891,7/31/2024
US6311031081,6.5,6.523325143,7/31/2024
US64110D1046,-4.93,-4.843099594,7/31/2024
US64110L1061,11.62,11.7483529,7/31/2024
US6516391066,8.8,8.849447062,7/31/2024
US65249B1098,2.72,2.839061219,7/31/2024
US65249B2088,3.3,3.486121931,7/31/2024
US65339F1012,6.07,6.157701523,7/31/2024
US6541061031,11.3,11.42376753,7/31/2024
US65473P1057,5.79,5.815235624,7/31/2024
US6556631025,2.8,2.999569347,7/31/2024
US6558441084,3.21,3.367826719,7/31/2024
US6658591044,2.89,2.968659685,7/31/2024
US6668071029,8.03,8.033382475,7/31/2024
US6687711084,2.31,2.414250356,7/31/2024
US6703461052,-6.77,-6.618276343,7/31/2024
US67066G1040,2.01,2.041447849,7/31/2024
US67103H1077,0.32,0.360946535,7/31/2024
US6745991058,-6.31,-6.23450095,7/31/2024
US6795801009,-8.27,-8.108235469,7/31/2024
US6819191064,2.44,2.631104581,7/31/2024
US6821891057,-0.49,-0.354891967,7/31/2024
US6826801036,12.17,12.22744934,7/31/2024
US68389X1054,1.32,1.393074236,7/31/2024
US68902V1070,0.63,0.687092179,7/31/2024
US69331C1080,7.95,8.006356379,7/31/2024
US6934751057,2.2,2.250622551,7/31/2024
US6935061076,2.75,2.795585344,7/31/2024
US69351T1060,7.37,7.432388621,7/31/2024
US69370C1009,0.7,0.84035156,7/31/2024
US6937181088,-2.21,-2.027120045,7/31/2024
US6951561090,4.84,5.00663119,7/31/2024
US6974351057,11.7,11.73747501,7/31/2024
US7010941042,7.25,7.426258539,7/31/2024
US7043261079,3.29,3.361152426,7/31/2024
US70432V1026,-2.18,-2.169574093,7/31/2024
US70450Y1038,10.11,10.20534465,7/31/2024
US7134481081,0.12,0.30954914,7/31/2024
US7140461093,-2.44,-2.33131384,7/31/2024
